PRDID;LOCID;KEYFIGUREDATE;CURRID;ZDIVISIONID;ZGROUPKEYID;ZSALESOFFICEID;ZVKORGID;ZVTWEGID;ZNETTO2REVENUE
951211;1050;2023-08-02;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-08-03;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-08-07;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-08-08;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-08-18;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-09-04;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-09-05;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-09-11;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-10-23;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-10-24;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1050;2023-11-17;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1096;2023-02-13;EUR;01;ZZ0810;2002;1070;01;48,26
951211;1096;2023-02-16;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-02-27;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-03-13;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-03-15;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-03-17;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-05-02;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-05-03;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-05-15;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-05-26;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-05-30;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-06-02;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-06-29;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-08-07;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-08-09;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-08-24;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-09-06;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-10-24;EUR;01;ZZ0810;2002;1070;01;48,26
951212;1050;2023-11-15;EUR;01;ZZ0810;2002;1070;01;48,26
898588;1050;2023-03-08;EUR;01;ZZ0822;2002;1070;01;54,92
898588;1050;2023-03-16;EUR;01;ZZ0822;2002;1070;01;54,92
898588;1050;2023-03-28;EUR;01;ZZ0822;2002;1070;01;54,92
898589;1050;2023-01-17;EUR;01;ZZ0822;2002;1070;01;54,92
898589;1050;2023-03-14;EUR;01;ZZ0822;2002;1070;01;54,92
898587;1050;2023-08-17;EUR;01;ZZ0823;2002;1070;01;54,92
898587;1050;2023-10-05;EUR;01;ZZ0823;2002;1070;01;54,92
898587;1050;2023-10-20;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-01-18;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-02-06;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-02-15;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-02-17;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-02-27;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-03-16;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-03-28;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-04-05;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-07-17;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-08-08;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-08-25;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-09-05;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-10-02;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-10-11;EUR;01;ZZ0823;2002;1070;01;54,92
898588;1050;2023-10-19;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-02-07;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-02-14;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-02-17;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-03-08;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-03-09;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-06-19;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-07-11;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-07-17;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-08-07;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-08-14;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-08-17;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-08-21;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-09-05;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-10-18;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-10-19;EUR;01;ZZ0823;2002;1070;01;54,92
898589;1050;2023-10-20;EUR;01;ZZ0823;2002;1070;01;54,92
898587;1050;2023-03-15;EUR;01;ZZ0861;2002;1070;01;54,92
898587;1050;2023-04-18;EUR;01;ZZ0861;2002;1070;01;54,92
951211;1050;2023-06-21;EUR;01;ZZ0878;2002;1070;01;48,26
951212;1050;2023-06-21;EUR;01;ZZ0878;2002;1070;01;48,26
898587;1050;2023-06-22;EUR;01;ZZ0971;2002;1070;01;54,92
898588;1050;2023-02-14;EUR;01;ZZ0971;2002;1070;01;54,92
898588;1050;2023-08-09;EUR;01;ZZ0971;2002;1070;01;54,92
898589;1050;2023-06-29;EUR;01;ZZ0971;2002;1070;01;54,92
898589;1050;2023-07-04;EUR;01;ZZ0971;2002;1070;01;54,92
898589;1050;2023-10-09;EUR;01;ZZ0971;2002;1070;01;54,92
951211;1050;2023-08-29;EUR;01;ZZ0971;2002;1070;01;48,26
898587;1050;2023-04-25;EUR;01;ZZ2601;2002;1070;01;54,92
898588;1050;2023-04-11;EUR;01;ZZ2601;2002;1070;01;54,92
898588;1050;2023-08-07;EUR;01;ZZ2601;2002;1070;01;54,92
898589;1050;2023-02-07;EUR;01;ZZ2601;2002;1070;01;54,92
898589;1050;2023-09-15;EUR;01;ZZ2601;2002;1070;01;54,92
898588;99999999_Dummy;2021-07-15;EUR;01;99999999_Dummy;4000;1000;01;27,46
898588;99999999_Dummy;2021-12-15;EUR;01;99999999_Dummy;4000;1000;01;27,46
898587;99999999_Dummy;2021-04-15;EUR;01;ZZ0978;4000;1000;01;27,46
898588;99999999_Dummy;2021-02-15;EUR;01;ZZ0978;4000;1000;01;27,46
898588;99999999_Dummy;2021-10-15;EUR;01;ZZ0978;4000;1000;01;27,46
898588;99999999_Dummy;2021-12-15;EUR;01;ZZ0978;4000;1000;01;27,46
898589;99999999_Dummy;2021-04-15;EUR;01;ZZ0978;4000;1000;01;27,46
898589;99999999_Dummy;2021-08-15;EUR;01;ZZ0978;4000;1000;01;27,46
898588;99999999_Dummy;2021-02-15;EUR;01;ZZ2524;4000;1000;01;27,46
898588;1050;2023-04-03;EUR;01;ZZ0057;2002;1070;01;27,46
898588;1050;2023-06-14;EUR;01;ZZ0057;2002;1070;01;27,46
898588;1050;2023-11-08;EUR;01;ZZ0057;2002;1070;01;27,46
898589;1050;2023-08-09;EUR;01;ZZ0057;2002;1070;01;27,46
898589;1050;2023-11-29;EUR;01;ZZ0057;2002;1070;01;27,46
898587;1050;2023-02-09;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-04-27;EUR;01;ZZ0061;2002;1070;01;27,46
898587;1050;2023-05-09;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-05-11;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-05-25;EUR;01;ZZ0061;2002;1070;01;27,46
898587;1050;2023-06-12;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-06-13;EUR;01;ZZ0061;2002;1070;01;27,46
898587;1050;2023-06-16;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-06-23;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-07-13;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-07-17;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-07-21;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-07-26;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-08-04;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-08-08;EUR;01;ZZ0061;2002;1070;01;27,46
898587;1050;2023-08-29;EUR;01;ZZ0061;2002;1070;01;27,46
898587;1050;2023-08-31;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-09-12;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-09-18;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-09-26;EUR;01;ZZ0061;2002;1070;01;27,46
898587;1050;2023-10-12;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-11-02;EUR;01;ZZ0061;2002;1070;01;109,84
898587;1050;2023-11-11;EUR;01;ZZ0061;2002;1070;01;27,46
898587;1050;2023-11-21;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-01-20;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-01-24;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-05-12;EUR;01;ZZ0061;2002;1070;01;27,46
898588;1050;2023-05-31;EUR;01;ZZ0061;2002;1070;01;27,46
898588;1050;2023-06-03;EUR;01;ZZ0061;2002;1070;01;27,46
898588;1050;2023-06-20;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-06-21;EUR;01;ZZ0061;2002;1070;01;27,46
898588;1050;2023-06-29;EUR;01;ZZ0061;2002;1070;01;27,46
898588;1050;2023-07-05;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-07-19;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-11-14;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-11-16;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-11-18;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-11-21;EUR;01;ZZ0061;2002;1070;01;109,84
898588;1050;2023-11-25;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-01-11;EUR;01;ZZ0061;2002;1070;01;27,46
898589;1050;2023-03-15;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-06-21;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-07-05;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-07-06;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-07-25;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-08-02;EUR;01;ZZ0061;2002;1070;01;27,46
898589;1050;2023-08-15;EUR;01;ZZ0061;2002;1070;01;27,46
898589;1050;2023-08-24;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-09-14;EUR;01;ZZ0061;2002;1070;01;27,46
898589;1050;2023-10-18;EUR;01;ZZ0061;2002;1070;01;27,46
898589;1050;2023-10-26;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-10-31;EUR;01;ZZ0061;2002;1070;01;27,46
898589;1050;2023-11-28;EUR;01;ZZ0061;2002;1070;01;109,84
898589;1050;2023-12-04;EUR;01;ZZ0061;2002;1070;01;27,46
898587;1050;2023-01-16;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-01-20;EUR;01;ZZ0072;2002;1070;01;109,84
898587;1050;2023-01-24;EUR;01;ZZ0072;2002;1070;01;109,84
898587;1050;2023-02-08;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-03-09;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-03-15;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-04-18;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-04-20;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-04-25;EUR;01;ZZ0072;2002;1070;01;109,84
898587;1050;2023-05-04;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-05-05;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-05-09;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-05-16;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-05-31;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-06-07;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-06-27;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-07-04;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-07-19;EUR;01;ZZ0072;2002;1070;01;109,84
898587;1050;2023-07-27;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-08-04;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-08-11;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-08-17;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-08-25;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-08-29;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-09-13;EUR;01;ZZ0072;2002;1070;01;109,84
898587;1050;2023-09-15;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-09-28;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-10-05;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-10-12;EUR;01;ZZ0072;2002;1070;01;109,84
898587;1050;2023-10-26;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-11-02;EUR;01;ZZ0072;2002;1070;01;109,84
898587;1050;2023-11-03;EUR;01;ZZ0072;2002;1070;01;27,46
898587;1050;2023-12-04;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-01-16;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-01-20;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-01-31;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-02-03;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-02-08;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-03-09;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-03-10;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-03-15;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-03-21;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-04-04;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-04-19;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-04-27;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-05-16;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-05-30;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-05-31;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-07-25;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-07-28;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-08-07;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-08-09;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-08-10;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-08-16;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-08-17;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-08-21;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-08-24;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-08-30;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-09-13;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-09-14;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-09-15;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-09-28;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-10-10;EUR;01;ZZ0072;2002;1070;01;109,84
898588;1050;2023-10-19;EUR;01;ZZ0072;2002;1070;01;27,46
898588;1050;2023-11-03;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-01-12;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-01-30;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-02-06;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-02-13;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-02-15;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-03-21;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-04-03;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-04-06;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-04-17;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-05-04;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-05-05;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-05-11;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-05-30;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-06-07;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-06-16;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-06-27;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-07-05;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-07-06;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-07-14;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-07-19;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-07-28;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-08-17;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-08-23;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-08-29;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-09-01;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-09-06;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-09-08;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-09-12;EUR;01;ZZ0072;2002;1070;01;109,84
898589;1050;2023-09-19;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-09-20;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-10-04;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-10-20;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-10-23;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-10-25;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-11-09;EUR;01;ZZ0072;2002;1070;01;27,46
898589;1050;2023-11-22;EUR;01;ZZ0072;2002;1070;01;109,84
898587;1050;2023-01-16;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-02-07;EUR;01;ZZ0074;2002;1070;01;109,84
898587;1050;2023-02-08;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-02-09;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-02-13;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-03-09;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-04-18;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-05-04;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-05-09;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-05-10;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-06-06;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-06-13;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-06-14;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-08-25;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-09-11;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-10-27;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-11-24;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-11-29;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-01-12;EUR;01;ZZ0074;2002;1070;01;109,84
898588;1050;2023-01-19;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-02-09;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-02-13;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-02-16;EUR;01;ZZ0074;2002;1070;01;109,84
898588;1050;2023-02-21;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-02-22;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-02-23;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-03-14;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-03-28;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-04-11;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-04-18;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-04-19;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-05-08;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-05-15;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-05-26;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-05-31;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-06-22;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-06-26;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-07-12;EUR;01;ZZ0074;2002;1070;01;109,84
898588;1050;2023-11-10;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-11-21;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-11-23;EUR;01;ZZ0074;2002;1070;01;27,46
898588;1050;2023-11-27;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-01-13;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-01-20;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-03-16;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-03-17;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-03-21;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-03-28;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-04-14;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-05-11;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-06-01;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-06-23;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-07-18;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-07-21;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-08-17;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-08-21;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-08-23;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-08-28;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-09-08;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-09-21;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-10-04;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-10-05;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-10-06;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-10-13;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-10-25;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-11-09;EUR;01;ZZ0074;2002;1070;01;27,46
898589;1050;2023-11-29;EUR;01;ZZ0074;2002;1070;01;27,46
898587;1050;2023-08-14;EUR;01;ZZ0134;2002;1070;01;27,46
898589;1050;2023-07-04;EUR;01;ZZ0134;2002;1070;01;109,84
898587;1050;2023-04-17;EUR;01;ZZ0160;2002;1070;01;109,84
898588;1050;2023-02-27;EUR;01;ZZ0160;2002;1070;01;27,46
898588;1050;2023-04-17;EUR;01;ZZ0160;2002;1070;01;27,46
898588;1050;2023-06-28;EUR;01;ZZ0160;2002;1070;01;27,46
898588;1050;2023-07-12;EUR;01;ZZ0160;2002;1070;01;27,46
898588;1050;2023-07-20;EUR;01;ZZ0160;2002;1070;01;27,46
898588;1050;2023-09-11;EUR;01;ZZ0160;2002;1070;01;27,46
898588;1050;2023-11-02;EUR;01;ZZ0160;2002;1070;01;27,46
898589;1050;2023-03-29;EUR;01;ZZ0160;2002;1070;01;27,46
898589;1050;2023-04-17;EUR;01;ZZ0160;2002;1070;01;27,46
898589;1050;2023-05-04;EUR;01;ZZ0160;2002;1070;01;27,46
898589;1050;2023-06-28;EUR;01;ZZ0160;2002;1070;01;27,46
898589;1050;2023-09-06;EUR;01;ZZ0199;2002;1070;01;27,46
898587;1050;2023-01-11;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-01-16;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-01-17;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-02-10;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-03-06;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-03-09;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-03-17;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-04-20;EUR;01;ZZ0235;2002;1070;01;109,84
898587;1050;2023-04-21;EUR;01;ZZ0235;2002;1070;01;109,84
898587;1050;2023-05-08;EUR;01;ZZ0235;2002;1070;01;109,84
898587;1050;2023-05-10;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-05-11;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-05-19;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-05-25;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-05-31;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-06-07;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-06-12;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-06-27;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-07-18;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-07-19;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-07-26;EUR;01;ZZ0235;2002;1070;01;109,84
898587;1050;2023-07-31;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-08-28;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-08-29;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-08-31;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-09-06;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-09-12;EUR;01;ZZ0235;2002;1070;01;27,46
898587;1050;2023-09-14;EUR;01;ZZ0235;2002;1070;01;27,46
